Age,Weight,Height,BMI,Goal,Recommended_Level
55,111.78090542571044,162.4503747490168,42.35709704924546,flexibility,Beginner
53,99.58839872280979,166.84558810672272,35.774971398048095,muscle_gain,Beginner
60,98.21441633815951,181.94753227007567,29.66763318728838,muscle_gain,Beginner
21,107.05314340246728,195.02258182024008,28.14683847472126,flexibility,Beginner
30,70.11303450176396,194.3315837048709,18.565728018919682,flexibility,Intermediate
36,94.57111449580526,157.56683145808498,38.091572667832104,flexibility,Beginner
52,88.4467232571476,183.08678713711035,26.385646562301055,muscle_gain,Beginner
25,56.98295378225241,156.7146547979347,23.202016799895794,endurance,Advanced
41,90.66806377372228,197.86650733989703,23.158464777400365,weight_loss,Intermediate
43,68.96138596731258,165.09398500370347,25.301337517089173,flexibility,Intermediate
31,88.76393012775003,175.7118887945998,28.749760327599343,weight_loss,Intermediate
58,87.1920353491605,189.09580077899528,24.38445460351288,flexibility,Beginner
28,50.888370812881405,181.14406554358595,15.508518977043636,flexibility,Advanced
63,55.37379652842657,174.42162007783608,18.20135283163889,flexibility,Beginner
23,69.90986752116851,175.00600768017102,22.826144591874378,muscle_gain,Intermediate
32,110.42151871237613,186.4293808562511,31.77056962588218,weight_loss,Beginner
49,116.47590422332286,186.79209206293854,33.38252002735326,weight_loss,Beginner
30,102.22007960840185,151.43032344046753,44.57696689806686,weight_loss,Beginner
48,112.34838823830572,158.57751647837296,44.67696083416476,endurance,Beginner
31,97.23187046226668,189.40851264938652,27.10251871091947,muscle_gain,Intermediate
26,101.58259411661987,189.74802119358822,28.21400819853084,weight_loss,Intermediate
39,103.38051139129107,150.94129013561488,45.37561880754658,flexibility,Beginner
27,104.35708028145447,175.64729516379958,33.825092046710225,muscle_gain,Beginner
44,73.86336205346748,184.98330127463765,21.58559479110858,muscle_gain,Advanced
25,53.89075657793859,196.6239261977235,13.939318872024145,weight_loss,Beginner
62,78.87604733638878,177.9987553852649,24.89494709788308,endurance,Beginner
36,88.91271403987119,172.9453755404744,29.726649311505234,weight_loss,Advanced
60,83.21887634587847,178.86430052921088,26.012045826574344,weight_loss,Beginner
63,72.01429530838874,186.19663504210536,20.771844322171102,endurance,Beginner
44,77.29677554640189,185.0831705489025,22.564593624869467,endurance,Advanced
59,78.08777913827593,161.9619857076969,29.768495501085088,flexibility,Beginner
30,74.90102730438994,166.85527962170858,26.903443319146167,flexibility,Beginner
21,57.04791491640528,177.69133706885597,18.067882814175483,weight_loss,Beginner
57,64.99996658153648,170.75122915646793,22.293869575500292,flexibility,Beginner
27,114.46307831908602,189.210850513268,31.97226071006988,weight_loss,Beginner
47,92.79116676601663,197.10696771798672,23.883759093106498,muscle_gain,Advanced
35,103.01786653261306,199.8880288048069,25.783328452688988,endurance,Beginner
46,87.14518422908752,199.12194945088106,21.978857912338842,weight_loss,Advanced
55,105.81009313127295,191.8543601591636,28.746418867702992,weight_loss,Beginner
31,63.97975557770829,188.54209509409074,17.998069281181976,muscle_gain,Beginner
29,89.43058564854692,196.27605351383045,23.21407806483146,weight_loss,Advanced
34,109.20131322218317,176.0823259959569,35.220565777413384,endurance,Beginner
26,115.40999777057932,174.65914296321864,37.832129104767546,flexibility,Beginner
42,94.90480209908606,170.43527578247458,32.6715104157175,muscle_gain,Beginner
47,78.61983369795061,162.39108619665066,29.813141915235583,muscle_gain,Intermediate
25,105.08403322649767,185.03729246176607,30.691506258778087,endurance,Beginner
60,111.95537001601622,158.70680162319505,44.44816647220895,muscle_gain,Beginner
38,52.64383145914937,167.66336203046447,18.727126712724314,muscle_gain,Beginner
22,111.49900055226587,197.511048564996,28.581708475499973,endurance,Intermediate
64,101.80002923127563,198.5311435913759,25.827990275698216,weight_loss,Beginner
18,100.5399953256998,163.21533801872232,37.7413058894215,endurance,Beginner
39,107.16892339658416,170.37610374022802,36.91913381794993,endurance,Beginner
42,54.288631211232556,169.23614294595447,18.954950485119568,flexibility,Beginner
23,54.28808466496006,153.39925347276224,23.070554208513826,weight_loss,Intermediate
31,59.174435300694626,173.5785524108651,19.64002326139278,endurance,Advanced
41,118.60174973111525,185.28830455328662,34.545786241581396,flexibility,Beginner
26,92.2839794239514,157.02902623751925,37.425398948953834,muscle_gain,Beginner
63,100.11392508309521,186.60765489794554,28.749849692189613,flexibility,Beginner
19,96.23413761358034,153.55476555821332,40.81337976192254,endurance,Beginner
23,75.09775275954004,172.46536531419375,25.24777759833534,weight_loss,Advanced
29,112.98423902938497,161.2218011853426,43.468066945876096,flexibility,Beginner
42,50.45815745027448,164.97332158848735,18.53975327796184,endurance,Beginner
61,62.42835738530776,199.62444881076277,15.665867460541476,muscle_gain,Beginner
40,51.888292667300796,158.13303233952098,20.750290585509497,weight_loss,Advanced
35,83.20312244426978,180.83940332097714,25.442131557694985,weight_loss,Beginner
44,88.59628346988006,161.06433948208345,34.1520448560356,flexibility,Beginner
18,51.19544197895216,189.84731387940772,14.20438330391118,muscle_gain,Beginner
22,64.46078283954745,174.13212839726737,21.258751663257698,flexibility,Intermediate
40,77.96043078191522,175.38959500973272,25.343499290647898,endurance,Advanced
22,52.83952654226722,180.18376086854283,16.275248286581547,flexibility,Intermediate
60,53.7117050082873,152.44033707059066,23.113682212434263,weight_loss,Beginner
37,113.92202601630763,179.4333622509555,35.38354239406205,flexibility,Beginner
26,76.83105094213569,152.52931009210317,33.024036983327484,muscle_gain,Beginner
31,61.20984432882301,176.64309795615213,19.61678939284972,weight_loss,Advanced
32,75.48404554876005,162.19776097865,28.69230629975413,muscle_gain,Beginner
25,64.73749348475933,153.39559419523744,27.512503335482073,flexibility,Intermediate
28,75.56736695206533,163.04447845641127,28.42641540592887,weight_loss,Intermediate
50,110.13469608999287,151.78593953981732,47.80365146392293,weight_loss,Beginner
26,111.08903174997283,154.245730517033,46.69225816051125,endurance,Beginner
26,110.44703759293338,166.91717676124404,39.64167629440235,muscle_gain,Beginner
62,64.06726539535504,155.3856868890342,26.53469886822084,flexibility,Beginner
19,81.03564227116489,183.14381237551734,24.159702265007233,weight_loss,Intermediate
54,108.38235708349751,176.39090287042345,34.83423082709368,flexibility,Beginner
31,64.24159002539034,151.3029614665281,28.062181183266038,endurance,Advanced
54,96.64272075383167,170.6931054439404,33.16936739228094,endurance,Beginner
61,72.7223299638777,175.85191008609553,23.516549792607435,endurance,Beginner
44,115.72818562316165,159.64528614439092,45.40743240296982,muscle_gain,Beginner
19,91.12332295154735,181.80578451906393,27.568564597828185,weight_loss,Advanced
34,117.0781064593063,157.21839267434896,47.36624815520828,muscle_gain,Beginner
40,88.00732473632507,199.0487453127671,22.212627345766514,flexibility,Advanced
36,61.103731965720904,190.28251645091012,16.876017360863592,flexibility,Advanced
62,60.25541603946773,150.1416943894819,26.72966181341001,flexibility,Beginner
29,104.27560318648855,188.80665830188107,29.25149716741672,muscle_gain,Intermediate
31,70.92687432337462,180.45018685273388,21.78191952359301,flexibility,Advanced
40,93.21829659205109,182.05834507131465,28.124187289399746,muscle_gain,Intermediate
24,110.74500320906394,189.25095097896462,30.920606156289026,endurance,Beginner
60,81.87472575870436,152.11465033492985,35.38406884908678,endurance,Beginner
41,98.76417350267062,181.775829261455,29.890085999895348,flexibility,Beginner
65,54.87616786335818,171.9330158143365,18.56372874429779,muscle_gain,Beginner
34,94.63313385179984,180.295552983685,29.112077082868872,flexibility,Advanced
45,61.247736561762665,183.4326978015667,18.202730405950998,weight_loss,Advanced
59,82.60817840918642,192.19901865021762,22.362518554054326,flexibility,Beginner
65,82.49911246614602,150.87906901627892,36.24025835889781,weight_loss,Beginner
33,77.45585034871718,182.79837185814284,23.17979440790221,muscle_gain,Advanced
19,74.83336291313528,185.8930829189862,21.65552926016028,weight_loss,Intermediate
53,61.204374988234704,156.02656429929084,25.141163734098534,endurance,Beginner
37,61.51421932662761,166.484190039581,22.193690310617693,weight_loss,Advanced
40,113.315954336592,175.24431099730722,36.898032089624465,flexibility,Beginner
21,88.21324012521717,183.2092667427635,26.280819361920653,weight_loss,Beginner
22,105.8101666512131,175.333362563836,34.419002094166096,endurance,Beginner
35,108.13519068867629,183.1555979191877,32.234924451375875,endurance,Beginner
37,83.55750592981794,199.91944357416997,20.906214389856164,endurance,Advanced
38,90.8005609330962,152.2713038631195,39.1608760297391,weight_loss,Beginner
48,79.94206030132062,163.69475248339785,29.83361093576362,muscle_gain,Intermediate
32,107.02196512258516,169.59152402364867,37.2104254193421,muscle_gain,Beginner
37,71.48877989647984,158.7114457699605,28.38058801512243,flexibility,Intermediate
44,51.42720387230081,183.88554512151617,15.208897360805329,weight_loss,Beginner
53,61.54963338279694,194.089929655263,16.338773983678763,weight_loss,Beginner
42,103.67316998883814,174.08630595623137,34.20874631448826,endurance,Beginner
51,101.60229554165676,150.84872641975105,44.64987264516669,muscle_gain,Beginner
22,116.47681311747448,150.62463241485338,51.33900878871374,muscle_gain,Beginner
38,118.72173963116533,195.86780444045553,30.9459729339746,endurance,Beginner
56,57.35104504642064,173.27676005613367,19.10120203726322,endurance,Beginner
41,62.168103255010635,182.2258191072396,18.721808348629132,flexibility,Beginner
32,110.81408478922222,158.76414167963347,43.96328381189554,weight_loss,Beginner
63,102.46828555480168,188.22738731337478,28.921701652608554,weight_loss,Beginner
37,118.83772791416538,168.28911635597754,41.96065701554651,endurance,Beginner
19,76.0640949255077,193.6675405746672,20.27991018381863,weight_loss,Intermediate
59,113.55666915652962,160.44414784212537,44.11282625926257,endurance,Beginner
39,81.45548654672854,161.9963978465745,31.039136212823006,endurance,Beginner
27,61.554945094598054,166.3210871416331,22.251962437348435,muscle_gain,Advanced
32,101.04958953147575,162.13024178696975,38.44204590539395,muscle_gain,Beginner
58,88.58069079910979,156.18718800434726,36.31183956786731,weight_loss,Beginner
34,107.32767362199841,154.64146103587416,44.880721242827,weight_loss,Beginner
56,64.49094592457543,151.61484502498865,28.055324373058593,weight_loss,Beginner
65,100.87539829383303,177.61472564191916,31.97623476855232,flexibility,Beginner
39,66.39484756916399,150.9519310081094,29.137818397569085,muscle_gain,Intermediate
55,95.595731388719,189.4107308391083,26.645835392819215,flexibility,Beginner
18,69.81828527386274,152.1639286729452,30.154057115309087,weight_loss,Beginner
28,68.86945925767664,177.87720770066852,21.76637296069929,flexibility,Advanced
63,85.85602767123606,153.80228376795236,36.29486810295439,weight_loss,Beginner
23,66.34492314140198,156.36915462180352,27.133481319214248,weight_loss,Advanced
36,54.24712592933895,185.09636561492675,15.83364672574689,endurance,Intermediate
47,97.60701044940697,160.35534658754437,37.95894396045955,weight_loss,Beginner
58,74.02890447779845,161.96954359879504,28.21854426313288,flexibility,Beginner
39,105.97864223299814,185.35321948407736,30.847365789809455,muscle_gain,Beginner
39,90.38094964841915,158.3265483938098,36.05532480015247,endurance,Beginner
59,117.43593570317059,181.43293787288945,35.675391399750545,endurance,Beginner
49,112.86532334629331,179.600082319705,34.99028398999322,endurance,Beginner
24,67.64143545255801,182.99322730650042,20.19960059979643,flexibility,Advanced
31,84.6718242595714,155.89986019795256,34.83753879059525,flexibility,Beginner
60,97.33269179368611,178.0366680260241,30.707171785144496,muscle_gain,Beginner
41,76.36786539375422,187.82909448357336,21.646362244725502,endurance,Intermediate
26,98.91743498286235,181.2210429933376,30.12004351716173,endurance,Beginner
36,100.44368145323374,189.9683563151562,27.833004637583887,endurance,Beginner
32,116.7541202052609,162.2969704175745,44.325269993425515,endurance,Beginner
54,67.65988512594356,153.20948176631723,28.824379627129872,muscle_gain,Beginner
55,75.32709655673456,167.29871714263487,26.91324138170133,flexibility,Beginner
45,114.01417005919787,163.4413566843245,42.68103211767407,weight_loss,Beginner
37,106.82286529929885,189.89885755967603,29.622350669243698,weight_loss,Intermediate
45,75.17723413326823,179.23513163124002,23.401304361563415,endurance,Advanced
49,91.82951239052493,194.92562091431623,24.168206647069216,muscle_gain,Beginner
41,79.78487561331558,185.91610082525364,23.082697885110683,flexibility,Intermediate
43,95.09029323954316,176.65714239973275,30.470093341206283,muscle_gain,Beginner
22,59.00079299787089,188.86216962302544,16.54123378623158,flexibility,Advanced
42,98.55269119759876,194.72063791384136,25.992288621824883,muscle_gain,Intermediate
59,72.41447424865949,183.96422927550935,21.397282045699097,muscle_gain,Beginner
21,118.00125885995848,154.77008717073423,49.26206195311519,weight_loss,Beginner
47,94.79116724632324,153.0070453368034,40.48974239431601,endurance,Beginner
39,114.99648918890362,175.40373131603116,37.377213920764916,muscle_gain,Beginner
48,60.127247678975436,163.41310123059222,22.516328720972517,muscle_gain,Advanced
42,119.64444043545578,192.82664971513458,32.17795289846845,muscle_gain,Beginner
51,94.39741573200408,168.08456442353838,33.41215126617472,weight_loss,Beginner
60,68.7910343383615,165.81125634287875,25.020951417608003,endurance,Beginner
53,102.77362850505804,194.59992488350173,27.139156994053735,flexibility,Beginner
44,84.43848953222988,183.8668297996655,24.976620761006384,endurance,Advanced
34,114.92115882714236,199.7967747871528,28.78876601304016,muscle_gain,Intermediate
64,52.274969578641354,165.305925693446,19.130086989868715,muscle_gain,Beginner
32,100.86788211199249,155.12174713931145,41.918673108855145,muscle_gain,Beginner
44,71.07087523528399,159.3605204911648,27.98531403771041,endurance,Intermediate
60,89.97736337026244,195.7594177790788,23.4794507541833,flexibility,Beginner
29,75.3921659137594,155.08005328118108,31.348324745132793,muscle_gain,Beginner
22,110.4813506785006,182.3226240991836,33.23593104989621,flexibility,Beginner
37,111.29921080751458,155.1986606725706,46.20789096007478,flexibility,Beginner
36,116.9849941830177,170.70324537667784,40.14639949897667,endurance,Beginner
40,68.31161286869818,185.12485698629834,19.932651207329343,muscle_gain,Beginner
57,82.41643648056639,193.16037511509694,22.089086319706063,flexibility,Beginner
48,75.75666654164654,158.8361520767452,30.027705075414236,flexibility,Beginner
24,57.803345797045914,153.01197657225757,24.68892194027525,endurance,Intermediate
42,56.841347408399436,176.98714471257117,18.146000491289946,endurance,Intermediate
26,54.01863769499191,176.1012986411206,17.418811129274726,endurance,Intermediate
32,83.21613715092877,188.98431343761476,23.300006260814975,muscle_gain,Advanced
24,78.91367178019217,175.86581921531427,25.514635731436563,endurance,Beginner
35,62.199429048791444,156.59093280158504,25.36606936949158,muscle_gain,Intermediate
59,58.78768364019186,186.93378051062567,16.823283753456423,endurance,Beginner
36,104.49881741795299,185.0444120710439,30.518235912392615,endurance,Beginner
21,73.77679684121094,157.85910268643596,29.606054612889114,weight_loss,Advanced
19,92.88341609166955,186.24988204495222,26.77602882488719,endurance,Advanced
43,78.18439969950322,159.2974792778498,30.810752037741103,endurance,Beginner
57,110.5905110454256,185.91620854720443,31.99509152130912,endurance,Beginner
52,80.90157037575685,162.2696894974595,30.724310219415127,weight_loss,Beginner
47,112.86306203510522,187.72332061081318,32.026934616897414,endurance,Beginner
38,110.64053685975642,158.41023151548052,44.09078356882417,endurance,Beginner
63,102.39716264403779,166.22021309209484,37.061266234398886,endurance,Beginner
47,78.91343378681412,167.53941493462594,28.113631782984754,endurance,Intermediate
52,77.49438351820487,164.20991876673475,28.738986953003483,weight_loss,Beginner
21,113.13100010105634,156.78271146482155,46.02409784490218,flexibility,Beginner
25,102.61111119460332,198.5810938431307,26.020677105894467,muscle_gain,Beginner
28,77.40971402080967,179.2767060141845,24.085060138910585,endurance,Intermediate
48,117.31039640718136,178.26668504115852,36.91442645070296,muscle_gain,Beginner
63,74.35373720548853,180.09390730536745,22.924758057996073,endurance,Beginner
18,103.4107923361897,155.32708142531476,42.86190819358193,muscle_gain,Beginner
63,90.37256298670022,192.2032952605175,24.463294337428557,weight_loss,Beginner
61,63.87861834414351,191.21777930324146,17.470244117919425,endurance,Beginner
23,52.6711482645802,164.70830702148132,19.41519602960974,endurance,Intermediate
43,88.71604007150103,189.27760167330604,24.763025200193724,endurance,Intermediate
31,67.3663501290872,174.19553393753102,22.200818463292098,flexibility,Advanced
41,56.90686995505719,173.22934750520375,18.96364250991911,weight_loss,Beginner
36,107.74884386508944,186.44352457187344,30.996882015429843,endurance,Beginner
42,90.44063558450702,173.55783504825308,30.024456701689978,muscle_gain,Beginner
25,115.97644228528132,155.68609787154082,47.848696915622426,endurance,Beginner
56,72.43297738901876,180.97028472967736,22.116774912649056,endurance,Beginner
29,59.51982024501299,182.81289832047585,17.80934482803187,weight_loss,Beginner
52,63.00782671146577,185.86058561471333,18.239792677977665,endurance,Beginner
53,113.32591803831716,165.07001715312109,41.590376615869154,endurance,Beginner
32,70.85024652404195,163.15543088731317,26.61572475345072,flexibility,Advanced
25,94.53189888003153,159.606498117131,37.10882846758635,endurance,Beginner
42,79.25000761266985,168.40347399884155,27.944556404209173,muscle_gain,Beginner
32,71.1183893465277,160.23491648594876,27.699223574129956,muscle_gain,Beginner
38,94.63510993448533,161.00539361162532,36.506604517381916,flexibility,Beginner
18,90.54980416047489,150.32694751563685,40.06949209428346,endurance,Beginner
48,74.84911461852239,156.00902012397358,30.752983079325322,muscle_gain,Beginner
27,86.96511307363835,197.91755122036085,22.201199946600315,endurance,Advanced
31,58.550568712986305,156.90657198741965,23.78202598370014,endurance,Advanced
42,91.74726089555003,191.8913438968158,24.91623041949032,endurance,Intermediate
37,114.30911553088437,196.39288283958416,29.636667932337886,weight_loss,Beginner
45,94.97316587365577,185.30209636555844,27.65924046067614,flexibility,Intermediate
55,86.94042978038185,150.9255220692624,38.16773683676634,flexibility,Beginner
33,69.87479540461227,193.46718274852316,18.668349982815712,weight_loss,Intermediate
23,114.38764931736127,199.04329529608873,28.872476002588645,flexibility,Beginner
33,88.58284149658415,159.9624657098304,34.618913008527834,endurance,Beginner
41,68.25928945568845,169.66222557366018,23.71326987392675,endurance,Beginner
30,67.91091774672208,178.00373735729312,21.432920738670337,weight_loss,Advanced
34,116.50008251157237,160.12478049095344,45.43694653967863,muscle_gain,Beginner
36,91.99942874734643,188.3776165296332,25.925463851984134,weight_loss,Beginner
40,81.45518225973726,163.23756123297898,30.56880940775951,weight_loss,Beginner
30,105.28020393256992,192.55172306634276,28.395655520064373,flexibility,Beginner
34,97.42884606074301,199.54167148125362,24.469232482720358,flexibility,Intermediate
62,70.3079001236703,158.89137249551175,27.848608137061895,muscle_gain,Beginner
45,90.47334540287669,179.0434391554608,28.223042292669703,weight_loss,Advanced
21,79.63074563058433,162.03891544339666,30.32788515825012,endurance,Beginner
38,72.36450170948183,170.28531591602643,24.955781653502754,endurance,Intermediate
31,71.18321418426748,196.10521901133023,18.509696187094246,flexibility,Advanced
26,104.69747663868782,199.40601248303935,26.330537013408204,weight_loss,Intermediate
36,76.04074813775038,174.2720269615157,25.037503098996815,weight_loss,Beginner
60,76.69004579057986,161.95970649917032,29.23647673366441,flexibility,Beginner
44,93.45600059120244,164.40062260885156,34.57803230868876,muscle_gain,Beginner
46,57.05107195963741,163.40275559579663,21.367074130453922,weight_loss,Intermediate
41,56.5328767108051,178.5242841294173,17.738074918569648,flexibility,Intermediate
35,51.528186388314396,197.00259306255668,13.277031077689244,endurance,Advanced
19,65.26182334765377,176.24286843034494,21.010485998502457,flexibility,Advanced
18,102.54057125003882,176.73883608352446,32.827042038942494,flexibility,Beginner
37,87.56261639547142,178.2325133719384,27.564166660667606,flexibility,Advanced
61,109.2350816705451,157.07154246258946,44.27587172500688,muscle_gain,Beginner
38,110.6516898279786,157.76991263513585,44.45388079596182,endurance,Beginner
31,74.65730494939878,182.59721754007163,22.391541749499357,endurance,Advanced
34,102.40397897286914,154.21048543486404,43.06148704052899,weight_loss,Beginner
47,118.352309991565,164.57048812649066,43.69913337643615,weight_loss,Beginner
37,70.90076333776504,194.04176253141344,18.83044092532701,flexibility,Advanced
55,118.83369226723595,197.44446138046695,30.48243665737258,muscle_gain,Beginner
52,75.55811787382166,172.19534801241707,25.482281106426143,weight_loss,Beginner
22,71.65676348937562,179.2881722713792,22.292250200512584,endurance,Intermediate
34,54.450961637299635,172.7069139551815,18.255179435615098,flexibility,Intermediate
55,81.91982233285074,182.25006421934484,24.663438342403985,flexibility,Beginner
45,82.69599822938845,157.9753538026013,33.13643788324891,flexibility,Beginner
46,84.3897785261309,155.5550415354466,34.87559814272464,endurance,Beginner
40,106.15229008678227,175.70979952917318,34.38249602015985,flexibility,Beginner
22,73.11059650891559,168.5976686629518,25.720369142227916,flexibility,Beginner
40,74.5319824490793,198.24402931931357,18.964545574629458,flexibility,Advanced
65,101.63957452400885,168.906785712818,35.626129610784794,weight_loss,Beginner
26,96.07836291043512,176.54622191060068,30.825401237183954,muscle_gain,Beginner
51,83.66219304324648,152.12571471076365,36.15130517766124,muscle_gain,Beginner
65,117.48230450709747,173.44956909569441,39.05044672662564,endurance,Beginner
49,76.60563081265462,197.9712229889346,19.545939994334955,muscle_gain,Beginner
28,119.57405854229246,158.55076988848043,47.566397381515365,muscle_gain,Beginner
51,91.13836868550813,195.63767023582437,23.812022597912815,weight_loss,Beginner
43,77.40936901863165,179.29909166414538,24.078939115987314,muscle_gain,Intermediate
45,92.91971414248795,157.34772835597047,37.5307212323306,endurance,Beginner
52,115.86767102771543,157.82066437757564,46.51944695757743,weight_loss,Beginner
29,79.53246802508218,168.37654105089447,28.05312793910105,endurance,Advanced
57,78.5837451746751,185.72842382499488,22.78116746030261,endurance,Beginner
25,50.94268148106927,168.25336904670414,17.995099941780598,muscle_gain,Beginner
21,50.575962073281424,162.51847544844736,19.14867259057032,muscle_gain,Beginner
46,81.47568022967461,161.09890239109666,31.39372372960447,flexibility,Beginner
43,107.92759957225303,199.50090116767214,27.117072011509304,endurance,Advanced
21,57.090974277011824,196.0084742134091,14.859964038745208,endurance,Intermediate
28,93.10087828610912,195.70264389294215,24.308624900023545,endurance,Intermediate
24,85.57672904172233,159.6189344205466,33.58821064629897,weight_loss,Beginner
63,84.17060552552714,194.36081845795397,22.281427593345693,flexibility,Beginner
52,88.48531455009476,191.535255271759,24.119802613599777,muscle_gain,Beginner
59,96.11849167413854,152.79615299759158,41.170117558247085,flexibility,Beginner
20,113.22510401645968,169.9329792873608,39.20914617710303,muscle_gain,Beginner
19,117.51156108915023,177.01391677089822,37.502979470009045,endurance,Beginner
58,73.24771944794765,168.59952958960952,25.76804026536813,endurance,Beginner
23,71.74501848439556,180.97588783804957,21.905356224111713,endurance,Intermediate
29,100.75155012386438,199.18075187287468,25.39551368512348,muscle_gain,Beginner
34,94.16810207116777,194.60455886387544,24.865534409345262,flexibility,Intermediate
22,75.97214782468987,180.9389180842598,23.20547306391484,flexibility,Advanced
56,85.39831744472008,159.42757060918856,33.59869872758615,weight_loss,Beginner
41,79.29708344808716,174.51957087537272,26.03568097720371,endurance,Intermediate
57,101.01490385626616,188.91177221376157,28.305277067876695,weight_loss,Beginner
56,113.35289230324754,193.8859637950418,30.153648386285106,weight_loss,Beginner
39,78.32104162739186,163.0744748792567,29.451436150400827,endurance,Advanced
51,75.72992865558042,158.71910526619266,30.061395297749673,endurance,Beginner
62,68.58971024690993,153.94198420426156,28.943084209752186,muscle_gain,Beginner
56,99.47831503164876,180.17872387997917,30.64230331637838,muscle_gain,Beginner
27,90.81709559681332,181.31585519650298,27.624602865987175,weight_loss,Advanced
56,60.89185880496423,182.77535125389522,18.2273686489672,flexibility,Beginner
55,78.09758645607394,170.67644667595482,26.809605732417378,flexibility,Beginner
49,72.20259186782553,192.14354787002026,19.55695230822119,flexibility,Beginner
35,57.328159076734686,197.2186383064871,14.739137967273326,flexibility,Intermediate
40,105.65222280733013,156.06214700132597,43.379394311193415,endurance,Beginner
47,86.26367060651515,175.5223735472894,28.000318254781156,flexibility,Beginner
19,79.2001012183389,178.12395745128177,24.962096955277463,weight_loss,Advanced
23,104.21137321215215,156.3996010725818,42.603358508961975,muscle_gain,Beginner
34,66.68202589930061,177.06300355046093,21.269296816861257,weight_loss,Intermediate
21,76.26615932394762,167.18307182177531,27.286464945126585,weight_loss,Beginner
55,115.18275538820419,195.99954856370263,29.98315440924984,endurance,Beginner
44,77.86454986898732,191.23397657772648,21.291667006099228,weight_loss,Beginner
59,88.47139257428785,175.42641683946573,28.748346960171673,flexibility,Beginner
62,86.11174441234436,172.82175514606752,28.831388896183288,flexibility,Beginner
51,54.9453946840228,154.56417850843124,22.999245940177904,weight_loss,Beginner
55,92.82347732233538,158.13571907797947,37.11913766052452,endurance,Beginner
38,63.06476614775751,154.75865627503404,26.331578177217406,flexibility,Advanced
54,104.52634115488328,154.2620732228406,43.92456011923645,muscle_gain,Beginner
40,51.46858513801312,173.47901002147643,17.102057389927054,weight_loss,Beginner
54,119.16741596263029,181.4601970335851,36.190515223168624,endurance,Beginner
22,110.86773374869773,188.1510962653487,31.31783012116331,muscle_gain,Beginner
51,89.03079851031443,169.47236910062574,30.998627638238812,flexibility,Beginner
62,58.799547807858225,155.19991120131093,24.41130794526979,weight_loss,Beginner
21,70.40572929355139,187.78400156661297,19.9659887788485,weight_loss,Beginner
40,97.27832770046035,164.67426388754328,35.87274699656769,muscle_gain,Beginner
20,114.82763192422485,195.91541515136285,29.916390325769303,endurance,Intermediate
53,114.79497948321014,190.17426959628008,31.740910529416396,weight_loss,Beginner
59,93.13206102724233,164.78068265998064,34.29940755044802,flexibility,Beginner
56,98.39058157260992,175.64139079686697,31.893324593469714,endurance,Beginner
51,70.21022064203311,174.55013420856065,23.044111276602145,muscle_gain,Beginner
30,53.389460364493594,199.53007303219098,13.410309717531117,weight_loss,Intermediate
59,68.06177892723105,178.33126119622588,21.401703056470232,endurance,Beginner
48,84.52679618455505,190.2760972778266,23.3467234004542,endurance,Advanced
62,81.79899653917921,154.7217601174407,34.170015942392716,weight_loss,Beginner
49,54.99733121601271,177.51809873394865,17.452447485371476,muscle_gain,Beginner
31,94.06830986716719,191.69871178770399,25.59793619521819,weight_loss,Advanced
42,72.13343413604372,197.81898099855528,18.433197988587786,muscle_gain,Beginner
40,88.77962382948101,196.203124261026,23.06223872036856,flexibility,Beginner
29,118.41066826243673,182.0379622622445,35.73278788949236,flexibility,Beginner
37,103.07505602960424,157.94120365882304,41.320226427690734,endurance,Beginner
55,106.31402057810621,158.699662246507,42.212253508032354,muscle_gain,Beginner
61,82.81148714781175,195.09285803984648,21.75744236755897,flexibility,Beginner
46,119.07436732894824,189.19579536749137,33.26559697675488,weight_loss,Beginner
29,108.38019237932741,166.06025081446575,39.30235177636021,endurance,Beginner
19,118.21997267484183,191.03212577692892,32.395003983172316,weight_loss,Beginner
50,61.09077779223311,190.57072060172746,16.821445086098354,weight_loss,Beginner
62,89.91787207414214,164.36925922813083,33.28164814242483,flexibility,Beginner
22,109.55738313693803,157.50880555686385,44.16029582490475,endurance,Beginner
24,62.70189442145325,182.09610897556652,18.909468874071617,weight_loss,Advanced
36,112.67022697568535,181.5121402741981,34.197772097737655,muscle_gain,Beginner
27,98.93080807289493,194.59431081497075,26.125901093622506,muscle_gain,Beginner
63,119.84939377645607,191.1375126245371,32.80529757858182,endurance,Beginner
65,55.697549446738996,157.9206587002531,22.333572258705857,weight_loss,Beginner
56,103.9738692335968,194.11216663164495,27.594256167320474,endurance,Beginner
29,111.06313806895614,165.48043784740202,40.55800809456586,flexibility,Beginner
30,82.16991590700644,191.01197448878546,22.521206603581795,muscle_gain,Intermediate
25,89.65754376754066,175.19025525137516,29.212380316961276,weight_loss,Advanced
24,115.97443151444797,191.30042865657487,31.69059301121156,muscle_gain,Beginner
44,76.19870220822402,176.07370766311072,24.578680020120483,weight_loss,Beginner
35,118.78560357359913,181.26292236677156,36.15312591344504,weight_loss,Beginner
37,78.39201730608403,157.1954435236995,31.724291644461154,weight_loss,Beginner
30,105.86973217912055,190.37594776530818,29.211082921904097,weight_loss,Beginner
20,110.9545151255918,197.97246915023308,28.309707385925716,weight_loss,Advanced
57,67.53756559345103,154.45792379852034,28.30903182844018,weight_loss,Beginner
63,67.45049533288552,171.30004333902158,22.986359657852198,weight_loss,Beginner
